City,Image Source,Business Name,Rating,Number of Reviews,Categories,Address,Eversports URL:L
Alsdorf,https://files.eversports.com/0aed1787-d224-4868-b032-4f0a1ffc8ff2/photo-2021-12-12-11-50-04jpg-small.webp,5 (66 Rezensionen),rating,5 (66 Rezensionen),"['Yoga', 'Poledance', 'Massage', 'Stretching', '+ 1']","Schaufenberger Straße 61 , 52477 Alsdorf",https://www.eversports.de/l/poledance/Alsdorf
Alsdorf,https://files.eversports.com/b5fbdb8d-cc1e-44ab-872b-d0b211cc9007/d-img_2188-6jpg-small.webp,"4,9 (51 Rezensionen)",rating,"4,9 (51 Rezensionen)","['Fitness', 'Tanzen', 'Yoga', 'Poledance', '+ 17']","Martinstraße 10-12 , 52062 Aachen",https://www.eversports.de/l/poledance/Alsdorf
Altenberg,https://files.eversports.com/c902a4a3-458a-456a-a593-4ca6e3bb948f/img_8035jpg-small.webp,5 (9 Rezensionen),rating,5 (9 Rezensionen),['Poledance'],"Volksgartenstraße 19 , 4020 Linz",https://www.eversports.de/l/poledance/Altenberg
Altenkirchen,https://files.eversports.com/b4921528-1315-4746-a1ee-a7bcb7d17ecd/img_2702-2jpg-small.webp,5 (50 Rezensionen),rating,5 (50 Rezensionen),"['Poledance', 'Aerial Yoga', 'Personal Training', 'Meditation', '+ 8']","Zum Wingert 10 , 53783 Eitorf",https://www.eversports.de/l/poledance/Altenkirchen
Altensteig,/static/media/icon-white.929e2590.svg,"4,7 (11 Rezensionen)",rating,"4,7 (11 Rezensionen)",['Poledance'],"Walkmühleweg 47, 75365 Calw",https://www.eversports.de/l/poledance/Altensteig
Altötting,https://files.eversports.com/e985ab77-98b5-45ee-b45d-ddaf724c9f2c/infinity-polesports-raumpng-small.webp,5 (32 Rezensionen),rating,5 (32 Rezensionen),['Poledance'],"Martin-Ofner-Straße, 84508 Burgkirchen an der Alz",https://www.eversports.de/l/poledance/Altötting
Alzenau,https://files.eversports.com/6cf9e58c-cdde-4545-93da-95ff39860a90/lr0a2307a-signaturjpg-small.webp,"4,9 (25 Rezensionen)",rating,"4,9 (25 Rezensionen)","['Yoga', 'Poledance', 'Floorwork', 'Aerial Akrobatik', '+ 3']","Mühlstraße 100, 63741 Aschaffenburg",https://www.eversports.de/l/poledance/Alzenau
Andernach,https://files.eversports.com/d18b8ba6-2a87-45d9-84b2-0a331bc8731e/image1jpeg-small.webp,5 (20 Rezensionen),rating,5 (20 Rezensionen),"['Tanzen', 'Poledance', 'Aerial Yoga', 'Flexibles Training', '+ 4']","Löhrstraße 48 , 56068 Koblenz",https://www.eversports.de/l/poledance/Andernach
Aschaffenburg,https://files.eversports.com/6cf9e58c-cdde-4545-93da-95ff39860a90/lr0a2307a-signaturjpg-small.webp,"4,9 (25 Rezensionen)",rating,"4,9 (25 Rezensionen)","['Yoga', 'Poledance', 'Floorwork', 'Aerial Akrobatik', '+ 3']","Mühlstraße 100, 63741 Aschaffenburg",https://www.eversports.de/l/poledance/Aschaffenburg
Aßlar,https://files.eversports.com/dd5a4408-aea3-4504-ab29-32abd1d5aff3/vereinsheim-eingangjpg-small.webp,"4,7 (117 Rezensionen)",rating,"4,7 (117 Rezensionen)","['Boxen', 'Fitness', 'Kampfsport', 'Pilates', '+ 81']","An der Hessenhalle 1 , 35398 Gießen",https://www.eversports.de/l/poledance/Aßlar
Augsburg,https://files.eversports.com/f8b9581d-04c2-40ef-95d8-5a121ec4b153/pole_plus_basic_butterflyjpg-small.webp,"4,9 (5 Rezensionen)",rating,"4,9 (5 Rezensionen)","['Poledance', 'Stretching', 'Online Klasse']","Ulmer Straße 152 , 86156 Augsburg",https://www.eversports.de/l/poledance/Augsburg
Augsburg,/static/media/icon-white.929e2590.svg,5 (21 Rezensionen),rating,5 (21 Rezensionen),"['Tanzen', 'Yoga', 'Poledance', 'Akrobatik', '+ 3']","Rehmstraße , 86161 Augsburg",https://www.eversports.de/l/poledance/Augsburg
Augsburg,https://files.eversports.com/3fe56e2b-bd59-44bc-b551-5d6a5f6ab459/teamjpg-small.webp,5 (2 Rezensionen),rating,5 (2 Rezensionen),"['Poledance', 'Power Pole', 'Stretching', 'Chairdance', '+ 6']","Bürgermeister-Wegele-Straße 6A , 86167 Augsburg",https://www.eversports.de/l/poledance/Augsburg
Babenhausen,https://files.eversports.com/6cf9e58c-cdde-4545-93da-95ff39860a90/lr0a2307a-signaturjpg-small.webp,"4,9 (25 Rezensionen)",rating,"4,9 (25 Rezensionen)","['Yoga', 'Poledance', 'Floorwork', 'Aerial Akrobatik', '+ 3']","Mühlstraße 100, 63741 Aschaffenburg",https://www.eversports.de/l/poledance/Babenhausen
Bacharach,https://files.eversports.com/6debfbac-5718-47a9-ad52-8289481f7569/img_20180321_172157jpg-small.webp,5 (16 Rezensionen),rating,5 (16 Rezensionen),"['Fitness', 'Tanzen', 'Poledance', 'Acroyoga', '+ 2']","Kleine Grabenstraße 1, 65385 Rüdesheim am Rhein",https://www.eversports.de/l/poledance/Bacharach
Baesweiler,https://files.eversports.com/b5fbdb8d-cc1e-44ab-872b-d0b211cc9007/d-img_2188-6jpg-small.webp,"4,9 (51 Rezensionen)",rating,"4,9 (51 Rezensionen)","['Fitness', 'Tanzen', 'Yoga', 'Poledance', '+ 17']","Martinstraße 10-12 , 52062 Aachen",https://www.eversports.de/l/poledance/Baesweiler
Baesweiler,https://files.eversports.com/0aed1787-d224-4868-b032-4f0a1ffc8ff2/photo-2021-12-12-11-50-04jpg-small.webp,5 (66 Rezensionen),rating,5 (66 Rezensionen),"['Yoga', 'Poledance', 'Massage', 'Stretching', '+ 1']","Schaufenberger Straße 61 , 52477 Alsdorf",https://www.eversports.de/l/poledance/Baesweiler
Baiersdorf,https://files.eversports.com/9844a6b6-eea5-4af6-ae11-9bade0c3af85/77853df6-d090-4d93-8140-2e3def3c5686jpeg-small.webp,"4,9 (24 Rezensionen)",rating,"4,9 (24 Rezensionen)","['Tanzen', 'Poledance', 'Akrobatik', 'Aerial Hoop', '+ 1']","Daimlerstraße 8 , 91301 Forchheim",https://www.eversports.de/l/poledance/Baiersdorf
Baiersdorf,https://files.eversports.com/e5ed9769-85df-431b-8f0a-671a61bcde60/logo1_lightpinkpng-small.webp,"4,9 (55 Rezensionen)",rating,"4,9 (55 Rezensionen)","['Yoga', 'Poledance', 'Flexibles Training', 'Power Pole', '+ 6']","Karl-Zucker-Straße 7-9 , 91052 Erlangen",https://www.eversports.de/l/poledance/Baiersdorf
Bargteheide,https://files.eversports.com/592e5cf9-c2d9-40ba-9256-19bc78827567/2016-06-11-18-14-58-738jpg-small.webp,"4,8 (49 Rezensionen)",rating,"4,8 (49 Rezensionen)","['Poledance', 'Aerial Yoga', 'Rückenfit', 'Flexibles Training', '+ 12']","Hummelsbütteler Steindamm , 22851 Hamburg",https://www.eversports.de/l/poledance/Bargteheide
Barmstedt,https://files.eversports.com/7c6bb92c-bad6-4ad7-b100-9905421f30c5/image00003jpeg-small.webp,5 (15 Rezensionen),rating,5 (15 Rezensionen),"['Fitness', 'Poledance', 'Chairdance', 'Aerial Hoop', '+ 6']","Pracherdamm 8 , 25436 Uetersen",https://www.eversports.de/l/poledance/Barmstedt
Bendorf,https://files.eversports.com/d18b8ba6-2a87-45d9-84b2-0a331bc8731e/image1jpeg-small.webp,5 (20 Rezensionen),rating,5 (20 Rezensionen),"['Tanzen', 'Poledance', 'Aerial Yoga', 'Flexibles Training', '+ 4']","Löhrstraße 48 , 56068 Koblenz",https://www.eversports.de/l/poledance/Bendorf
Bensheim,https://files.eversports.com/b8aaa043-16a2-4948-b545-0df8fc0332ed/img_1649jpg-small.webp,"4,9 (18 Rezensionen)",rating,"4,9 (18 Rezensionen)","['Fitness', 'Tanzen', 'Yoga', 'Hip Hop', '+ 6']","Fabrikstraße 21 , 64625 Bensheim",https://www.eversports.de/l/poledance/Bensheim
Berlin,https://files.eversports.com/a006ebd7-6e7c-484e-a854-38c78fb2f26a/logo-agata-2-rjpg-small.webp,5 (36 Rezensionen),rating,5 (36 Rezensionen),"['Fitness', 'Tanzen', 'Yoga', 'Poledance', '+ 8']","Charitestraße 4 , 10117 Berlin",https://www.eversports.de/l/poledance/Berlin
Berlin,https://files.eversports.com/0e036389-86f7-47f6-9c40-62a6b495085b/preise-aerialjpg-small.webp,5 (5 Rezensionen),rating,5 (5 Rezensionen),"['Aerial Yoga', 'Events', 'Akrobatik', 'Stretching', '+ 8']","Prenzlauer Promenade 189 , 13189 Berlin",https://www.eversports.de/l/poledance/Berlin
Berlin,https://files.eversports.com/a7741e1d-20d1-42d2-b273-e7f48fe27d31/20190123_160411jpg-small.webp,5 (36 Rezensionen),rating,5 (36 Rezensionen),"['Fitness', 'Poledance', 'Personal Training', 'Power Pole', '+ 2']","Erkelenzdamm 59 , 10999 Berlin",https://www.eversports.de/l/poledance/Berlin
Berlin,https://files.eversports.com/a97360c2-cb47-452c-8ba7-ad1c92a271b2/6d3ee569-49b6-449a-aaf7-4327f505bb19-3cd43197-dcf0-46e4-93cd-a08206db23edjpg-small.webp,"4,8 (122 Rezensionen)",rating,"4,8 (122 Rezensionen)","['Pilates', 'Events', 'Zen Meditation', 'Meditation', '+ 29']","Böttgerstraße 16 , 13357 Berlin",https://www.eversports.de/l/poledance/Berlin
Besigheim,https://files.eversports.com/163bcb6f-a5ac-42d1-889a-81850123c832/img_2959jpeg-small.webp,"4,9 (57 Rezensionen)",rating,"4,9 (57 Rezensionen)","['Yoga', 'Poledance', 'Aerial Yoga', 'Personal Training', '+ 5']","Solitudestraße 48 , 71638 Ludwigsburg",https://www.eversports.de/l/poledance/Besigheim
Bexbach,https://files.eversports.com/427faae0-19ef-4c27-9d52-44cb08f72a38/img_5666jpg-small.webp,5 (27 Rezensionen),rating,5 (27 Rezensionen),"['Poledance', 'Stretching', 'Aerial Hoop']","Kleinottweilerstraße 75 , 66450 Bexbach",https://www.eversports.de/l/poledance/Bexbach
Bexbach,https://files.eversports.com/e45849a1-27fa-435d-bed6-51b8d2a6f654/6ca22531-a7bb-498d-93f0-b70e2eb29454jpeg-small.webp,5 (30 Rezensionen),rating,5 (30 Rezensionen),"['Poledance', 'Stretching', 'Heels', 'Twerken', '+ 1']","Bexbacher Straße 8 , 66540 Neunkirchen",https://www.eversports.de/l/poledance/Bexbach
Bietigheim-bissingen,https://files.eversports.com/163bcb6f-a5ac-42d1-889a-81850123c832/img_2959jpeg-small.webp,"4,9 (57 Rezensionen)",rating,"4,9 (57 Rezensionen)","['Yoga', 'Poledance', 'Aerial Yoga', 'Personal Training', '+ 5']","Solitudestraße 48 , 71638 Ludwigsburg",https://www.eversports.de/l/poledance/Bietigheim-Bissingen
Blaubeuren,https://files.eversports.com/f78b646b-9eda-41ba-a4a1-7d95d66d757c/schooting-pole-015jpeg-small.webp,5 (2 Rezensionen),rating,5 (2 Rezensionen),['Poledance'],"Pfarrer-Weiß-Weg 16, 89077 Ulm",https://www.eversports.de/l/poledance/Blaubeuren
Blaustein,https://files.eversports.com/f78b646b-9eda-41ba-a4a1-7d95d66d757c/schooting-pole-015jpeg-small.webp,5 (2 Rezensionen),rating,5 (2 Rezensionen),['Poledance'],"Pfarrer-Weiß-Weg 16, 89077 Ulm",https://www.eversports.de/l/poledance/Blaustein
Blieskastel,https://files.eversports.com/e45849a1-27fa-435d-bed6-51b8d2a6f654/6ca22531-a7bb-498d-93f0-b70e2eb29454jpeg-small.webp,5 (30 Rezensionen),rating,5 (30 Rezensionen),"['Poledance', 'Stretching', 'Heels', 'Twerken', '+ 1']","Bexbacher Straße 8 , 66540 Neunkirchen",https://www.eversports.de/l/poledance/Blieskastel
Blieskastel,https://files.eversports.com/427faae0-19ef-4c27-9d52-44cb08f72a38/img_5666jpg-small.webp,5 (27 Rezensionen),rating,5 (27 Rezensionen),"['Poledance', 'Stretching', 'Aerial Hoop']","Kleinottweilerstraße 75 , 66450 Bexbach",https://www.eversports.de/l/poledance/Blieskastel
Bobingen,https://files.eversports.com/f8b9581d-04c2-40ef-95d8-5a121ec4b153/pole_plus_basic_butterflyjpg-small.webp,"4,9 (5 Rezensionen)",rating,"4,9 (5 Rezensionen)","['Poledance', 'Stretching', 'Online Klasse']","Ulmer Straße 152 , 86156 Augsburg",https://www.eversports.de/l/poledance/Bobingen
Bobingen,/static/media/icon-white.929e2590.svg,5 (21 Rezensionen),rating,5 (21 Rezensionen),"['Tanzen', 'Yoga', 'Poledance', 'Akrobatik', '+ 3']","Rehmstraße , 86161 Augsburg",https://www.eversports.de/l/poledance/Bobingen
Bobingen,https://files.eversports.com/3fe56e2b-bd59-44bc-b551-5d6a5f6ab459/teamjpg-small.webp,5 (2 Rezensionen),rating,5 (2 Rezensionen),"['Poledance', 'Power Pole', 'Stretching', 'Chairdance', '+ 6']","Bürgermeister-Wegele-Straße 6A , 86167 Augsburg",https://www.eversports.de/l/poledance/Bobingen
Bochum,https://files.eversports.com/bd664a60-43cd-4904-8913-1c61333bb3f4/sabrinity_linapole170-2-largejpeg-small.webp,"4,9 (75 Rezensionen)",rating,"4,9 (75 Rezensionen)","['Tanzen', 'Yoga', 'Poledance', 'Bootcamp', '+ 4']","Rottstraße 6 , 44793 Bochum",https://www.eversports.de/l/poledance/Bochum
Bochum,https://files.eversports.com/8dfffeef-dcbc-45e2-83d6-eaa61f63fd68/tanzsaaljpg-small.webp,5 (11 Rezensionen),rating,5 (11 Rezensionen),"['Tanzen', 'Zumba', 'Hip Hop', 'Poledance', '+ 16']","Ückendorfer Straße 121 , 45886 Gelsenkirchen",https://www.eversports.de/l/poledance/Bochum
Bochum,https://files.eversports.com/423f4250-800d-4685-b334-3e4c9f49ed32/c0fed07f-e5c6-4250-afc6-8430e77c7d5fjpeg-small.webp,5 (22 Rezensionen),rating,5 (22 Rezensionen),"['Tanzen', 'Poledance', 'Stretching', 'Floorwork', '+ 4']","Eickeler Markt 3A , 44651 Herne",https://www.eversports.de/l/poledance/Bochum
Bonn,https://files.eversports.com/18242dc3-f36f-4481-b3e8-46af81f3a64a/dsc_1123jpg-small.webp,"4,9 (157 Rezensionen)",rating,"4,9 (157 Rezensionen)","['Fitness', 'Tanzen', 'Poledance', 'Funsport', '+ 14']","Auguststraße 8, 53229 Bonn",https://www.eversports.de/l/poledance/Bonn
Boppard,https://files.eversports.com/d18b8ba6-2a87-45d9-84b2-0a331bc8731e/image1jpeg-small.webp,5 (20 Rezensionen),rating,5 (20 Rezensionen),"['Tanzen', 'Poledance', 'Aerial Yoga', 'Flexibles Training', '+ 4']","Löhrstraße 48 , 56068 Koblenz",https://www.eversports.de/l/poledance/Boppard
Bornheim,https://files.eversports.com/18242dc3-f36f-4481-b3e8-46af81f3a64a/dsc_1123jpg-small.webp,"4,9 (157 Rezensionen)",rating,"4,9 (157 Rezensionen)","['Fitness', 'Tanzen', 'Poledance', 'Funsport', '+ 14']","Auguststraße 8, 53229 Bonn",https://www.eversports.de/l/poledance/Bornheim
Bornheim,https://files.eversports.com/48526262-3f17-4fa7-b464-11bf46c27ef6/pole_partypng-small.webp,5 (16 Rezensionen),rating,5 (16 Rezensionen),"['Fitness', 'Poledance', 'Ballett', 'Akrobatik', '+ 12']","Rudolf-Diesel-Straße 6 , 53919 Weilerswist",https://www.eversports.de/l/poledance/Bornheim
Bottrop,https://files.eversports.com/8266b2aa-47aa-4afc-a0e6-53f71558a2c3/m8u_4943-1jpg-small.webp,"4,8 (49 Rezensionen)",rating,"4,8 (49 Rezensionen)","['Tanzen', 'Yoga', 'Poledance', 'Aerial Yoga', '+ 24']","Pfefferackerstraße 2A , 45894 Gelsenkirchen",https://www.eversports.de/l/poledance/Bottrop
Bottrop,https://files.eversports.com/b3f06722-6554-40c9-b466-fdaa125db09a/_22b2424jpg-small.webp,"4,9 (66 Rezensionen)",rating,"4,9 (66 Rezensionen)","['Fitness', 'Poledance', 'Aerial Yoga', 'Barre-Training', '+ 9']","Gelsenkirchener Straße 37 , 46282 Dorsten",https://www.eversports.de/l/poledance/Bottrop
Bottrop,https://files.eversports.com/8dfffeef-dcbc-45e2-83d6-eaa61f63fd68/tanzsaaljpg-small.webp,5 (11 Rezensionen),rating,5 (11 Rezensionen),"['Tanzen', 'Zumba', 'Hip Hop', 'Poledance', '+ 16']","Ückendorfer Straße 121 , 45886 Gelsenkirchen",https://www.eversports.de/l/poledance/Bottrop
Brandis,https://files.eversports.com/192deef2-7990-4e17-8bbb-30a588dfcb7a/43jpg-small.webp,"4,9 (54 Rezensionen)",rating,"4,9 (54 Rezensionen)","['Fitness', 'Tanzen', 'Turnen', 'Poledance', '+ 4']","Gabelsbergerstraße 1A , 04317 Leipzig",https://www.eversports.de/l/poledance/Brandis
Brandis,https://files.eversports.com/f7f5f01b-d32f-4282-9ba8-f01ff0d75d95/fa45a596-4583-4006-8455-345e914aaee0jpeg-small.webp,"4,9 (10 Rezensionen)",rating,"4,9 (10 Rezensionen)","['Fitness', 'Poledance', 'Stretching', 'Aerial Hoop', '+ 1']","Salomonstraße 18B , 04103 Leipzig",https://www.eversports.de/l/poledance/Brandis
Braubach,https://files.eversports.com/d18b8ba6-2a87-45d9-84b2-0a331bc8731e/image1jpeg-small.webp,5 (20 Rezensionen),rating,5 (20 Rezensionen),"['Tanzen', 'Poledance', 'Aerial Yoga', 'Flexibles Training', '+ 4']","Löhrstraße 48 , 56068 Koblenz",https://www.eversports.de/l/poledance/Braubach
Braunschweig,https://files.eversports.com/9d4469d0-cb02-446d-adb5-6e4384508941/studio1jpg-small.webp,"4,9 (35 Rezensionen)",rating,"4,9 (35 Rezensionen)","['Fitness', 'Poledance', 'Aerial Yoga', 'Personal Training', '+ 16']","Berliner Straße 52 , 38104 Braunschweig",https://www.eversports.de/l/poledance/Braunschweig
Braunschweig,https://files.eversports.com/35eea91a-bd03-4e30-8139-9d8496b59a03/poleroomjpeg-2jpg-small.webp,"4,9 (40 Rezensionen)",rating,"4,9 (40 Rezensionen)","['Fitness', 'Tanzen', 'Turnen', 'Poledance', '+ 14']","Büchnerstraße 10 , 38118 Braunschweig",https://www.eversports.de/l/poledance/Braunschweig
Braunschweig,https://files.eversports.com/6a545e0a-863c-4b73-926a-945b002c2fa0/20190405_195334jpg-small.webp,"4,8 (19 Rezensionen)",rating,"4,8 (19 Rezensionen)","['Yoga', 'Poledance', 'Aerial Yoga', 'Personal Training', '+ 10']","Borsigstraße 41, 38446 Wolfsburg",https://www.eversports.de/l/poledance/Braunschweig
Brück,https://files.eversports.com/ab1a7da9-e1b3-4e72-8e82-f4ba0ed3b96a/whatsapp-image-2022-07-16-at-151328jpeg-small.webp,"4,8 (36 Rezensionen)",rating,"4,8 (36 Rezensionen)","['Pilates', 'Yoga', 'Hip Hop', 'Poledance', '+ 18']","Zugspitzstr. 46a , 85591 Vaterstetten",https://www.eversports.de/l/poledance/Brück
Brühl,https://files.eversports.com/48526262-3f17-4fa7-b464-11bf46c27ef6/pole_partypng-small.webp,5 (16 Rezensionen),rating,5 (16 Rezensionen),"['Fitness', 'Poledance', 'Ballett', 'Akrobatik', '+ 12']","Rudolf-Diesel-Straße 6 , 53919 Weilerswist",https://www.eversports.de/l/poledance/Brühl
Brühl,https://files.eversports.com/e642072f-f98b-4d92-a848-3436da882888/cb4_6158jpg-small.webp,"4,8 (36 Rezensionen)",rating,"4,8 (36 Rezensionen)","['Fitness', 'Poledance', 'Aerial Yoga', 'Flexibles Training', '+ 8']","Venloer Straße 601-603 , 50827 Köln",https://www.eversports.de/l/poledance/Brühl
Bühl,https://files.eversports.com/0fe3af8e-230c-4d18-a416-fd2ed85e1a01/photo_2023-03-17_22-12-16-2jpg-small.webp,"4,9 (3 Rezensionen)",rating,"4,9 (3 Rezensionen)","['Poledance', 'TRX®', 'TRX® Yoga', 'TRX® Suspension Training', '+ 1']","Hauptstraße 108 , 77855 Achern",https://www.eversports.de/l/poledance/Bühl
Burgdorf,https://files.eversports.com/2b06cb7a-a627-4d21-975c-ff09c2d208c2/pxl_20230513_142045461jpg-small.webp,5 (1 Rezension),rating,5 (1 Rezension),"['Yoga', 'Theorieraum', 'Rückenfit', 'Gruppenangebote', '+ 84']","Marktstraße 65 , 31303 Burgdorf",https://www.eversports.de/l/poledance/Burgdorf
Burghausen,https://files.eversports.com/e985ab77-98b5-45ee-b45d-ddaf724c9f2c/infinity-polesports-raumpng-small.webp,5 (32 Rezensionen),rating,5 (32 Rezensionen),['Poledance'],"Martin-Ofner-Straße, 84508 Burgkirchen an der Alz",https://www.eversports.de/l/poledance/Burghausen
Burgwedel,https://files.eversports.com/6fc96064-8bcf-444a-a2d3-e3521b3206c5/_22b0405jpg-small.webp,5 (25 Rezensionen),rating,5 (25 Rezensionen),"['Fitness', 'Tanzen', 'Poledance', 'Ballett', '+ 12']","Marktplatz 4 , 30853 Langenhagen",https://www.eversports.de/l/poledance/Burgwedel
Burgwedel,https://files.eversports.com/e7553f28-546d-4658-a27b-c4872721e1f9/druck-17jpg-largejpeg-small.webp,"4,8 (14 Rezensionen)",rating,"4,8 (14 Rezensionen)",['Poledance'],"Büttnerstraße 22 , 30165 Hannover",https://www.eversports.de/l/poledance/Burgwedel
Burgwedel,https://files.eversports.com/2b06cb7a-a627-4d21-975c-ff09c2d208c2/pxl_20230513_142045461jpg-small.webp,5 (1 Rezension),rating,5 (1 Rezension),"['Yoga', 'Theorieraum', 'Rückenfit', 'Gruppenangebote', '+ 84']","Marktstraße 65 , 31303 Burgdorf",https://www.eversports.de/l/poledance/Burgwedel
Burscheid,https://files.eversports.com/463db4b8-85b0-4fbb-8477-bfa03324e2ae/17211914_745099798983333_6506084998826309716_ojpg-small.webp,"4,9 (63 Rezensionen)",rating,"4,9 (63 Rezensionen)","['Fitness', 'Gymnastik', 'Tanzen', 'Turnen', '+ 9']","Ravensburgerstraße 110-112, 50739 Köln",https://www.eversports.de/l/poledance/Burscheid
Burscheid,/static/media/icon-white.929e2590.svg,"4,9 (16 Rezensionen)",rating,"4,9 (16 Rezensionen)",['Poledance'],"Nußbaumer Straße 6, 51469 Bergisch Gladbach",https://www.eversports.de/l/poledance/Burscheid
Burscheid,https://files.eversports.com/df995aed-3365-4f88-9da9-4213ea64cafc/7ce51552-9fc1-458e-820e-d86ce90f25fdjpeg-small.webp,5 (3 Rezensionen),rating,5 (3 Rezensionen),['Poledance'],"Schillerstraße 6 , 51379 Leverkusen",https://www.eversports.de/l/poledance/Burscheid
Burscheid,https://files.eversports.com/e642072f-f98b-4d92-a848-3436da882888/cb4_6158jpg-small.webp,"4,8 (36 Rezensionen)",rating,"4,8 (36 Rezensionen)","['Fitness', 'Poledance', 'Aerial Yoga', 'Flexibles Training', '+ 8']","Venloer Straße 601-603 , 50827 Köln",https://www.eversports.de/l/poledance/Burscheid
Burscheid,https://files.eversports.com/1449d6c2-bb77-496b-b969-ef9e374cb3e9/4ad835f3-8588-4753-add3-68116c88b829jpeg-small.webp,(Noch keine Bewertungen),rating,(Noch keine Bewertungen),"['Poledance', 'Stretching', 'Chairdance', 'Aerial Hoop', '+ 3']","Kölner Straße 16 , 40764 Langenfeld (Rheinland)",https://www.eversports.de/l/poledance/Burscheid
Burscheid,https://files.eversports.com/5921e2b3-70f2-4391-8eb2-29275aaea740/2121166c-27d6-4dec-9087-260b53c7b43ajpg-small.webp,5 (6 Rezensionen),rating,5 (6 Rezensionen),"['Tanzen', 'Zumba', 'Hip Hop', 'Poledance', '+ 7']","Britanniahütte 10 , 51469 Bergisch Gladbach",https://www.eversports.de/l/poledance/Burscheid
Burscheid,https://files.eversports.com/b08a5871-53b9-4d53-bd71-2774447d2036/polr-50jpg-small.webp,"4,4 (1 Rezension)",rating,"4,4 (1 Rezension)","['Poledance', 'Stretching', 'Floorwork', 'Lapdance', '+ 1']","Mandtstraße 2 , 42853 Remscheid",https://www.eversports.de/l/poledance/Burscheid
Burscheid,https://files.eversports.com/d3384244-3326-46b6-856f-3785522d7c26/7ca2cb56-afcb-4b46-bfcd-9be3ff6907a3jpeg-small.webp,(Noch keine Bewertungen),rating,(Noch keine Bewertungen),"['Poledance', 'Stretching', 'Handstand', 'Chairdance', '+ 10']","Weyerstraße 4 , 42697 Solingen",https://www.eversports.de/l/poledance/Burscheid
Bürstadt,https://files.eversports.com/0db99d38-69d4-40a9-8f26-a66645108783/miriams-web-4349jpg-small.webp,"4,9 (44 Rezensionen)",rating,"4,9 (44 Rezensionen)","['Fitness', 'Poledance', 'Raumvermietung', 'Power Pole', '+ 11']","Edisonstraße 20 , 68309 Mannheim",https://www.eversports.de/l/poledance/Bürstadt
Bürstadt,https://files.eversports.com/b8aaa043-16a2-4948-b545-0df8fc0332ed/img_1649jpg-small.webp,"4,9 (18 Rezensionen)",rating,"4,9 (18 Rezensionen)","['Fitness', 'Tanzen', 'Yoga', 'Hip Hop', '+ 6']","Fabrikstraße 21 , 64625 Bensheim",https://www.eversports.de/l/poledance/Bürstadt
Bürstadt,https://files.eversports.com/ce18ee10-e44a-482a-8c85-5ab57a420e0b/larab-web-2285jpg-small.webp,"4,9 (28 Rezensionen)",rating,"4,9 (28 Rezensionen)","['Fitness', 'Tanzen', 'Poledance', 'Stretching', '+ 6']","Edisonstraße 20, 68309 Mannheim",https://www.eversports.de/l/poledance/Bürstadt
Buxtehude,https://files.eversports.com/48152c51-ac9d-44e8-947d-eb43b1006c48/_dsc0005_webjpg-small.webp,"4,9 (110 Rezensionen)",rating,"4,9 (110 Rezensionen)","['Fitness', 'Tanzen', 'Poledance', 'Stretching', '+ 2']","Mendelssohnstraße 15B , 22761 Hamburg",https://www.eversports.de/l/poledance/Buxtehude
Calw,/static/media/icon-white.929e2590.svg,"4,7 (11 Rezensionen)",rating,"4,7 (11 Rezensionen)",['Poledance'],"Walkmühleweg 47, 75365 Calw",https://www.eversports.de/l/poledance/Calw
Castrop-rauxel,https://files.eversports.com/bd664a60-43cd-4904-8913-1c61333bb3f4/sabrinity_linapole170-2-largejpeg-small.webp,"4,9 (75 Rezensionen)",rating,"4,9 (75 Rezensionen)","['Tanzen', 'Yoga', 'Poledance', 'Bootcamp', '+ 4']","Rottstraße 6 , 44793 Bochum",https://www.eversports.de/l/poledance/Castrop-Rauxel
Castrop-rauxel,https://files.eversports.com/87abf1f1-e324-4cc0-b887-4581dfa917c2/img-20170725-wa00052225jpg-small.webp,"4,9 (22 Rezensionen)",rating,"4,9 (22 Rezensionen)","['Pilates', 'Yoga', 'Poledance', 'Acroyoga', '+ 8']","Ahsener Straße 130, 45711 Datteln",https://www.eversports.de/l/poledance/Castrop-Rauxel
Castrop-rauxel,https://files.eversports.com/8dfffeef-dcbc-45e2-83d6-eaa61f63fd68/tanzsaaljpg-small.webp,5 (11 Rezensionen),rating,5 (11 Rezensionen),"['Tanzen', 'Zumba', 'Hip Hop', 'Poledance', '+ 16']","Ückendorfer Straße 121 , 45886 Gelsenkirchen",https://www.eversports.de/l/poledance/Castrop-Rauxel
Castrop-rauxel,https://files.eversports.com/423f4250-800d-4685-b334-3e4c9f49ed32/c0fed07f-e5c6-4250-afc6-8430e77c7d5fjpeg-small.webp,5 (22 Rezensionen),rating,5 (22 Rezensionen),"['Tanzen', 'Poledance', 'Stretching', 'Floorwork', '+ 4']","Eickeler Markt 3A , 44651 Herne",https://www.eversports.de/l/poledance/Castrop-Rauxel
Celle,https://files.eversports.com/de31e247-4449-494f-9960-814f69321f04/unadjustednonraw_thumb_5006jpg-small.webp,"4,9 (29 Rezensionen)",rating,"4,9 (29 Rezensionen)","['Pilates', 'Zumba', 'Poledance', 'Power Pole', '+ 5']","Industriestraße 10 , 29227 Celle",https://www.eversports.de/l/poledance/Celle
