City,Image Source,Business Name,Rating,Number of Reviews,Categories,Address,Eversports URL:L,Eversports URL:S,DWO URL
Seligenstadt,https://files.eversports.com/2e88c170-1607-4842-9e6d-76fc2fdcda15/logo-eversportspng-small.webp,Vertical - Pole Aerial Dance,rating,"4,9 (21 Rezensionen)","['Yoga', 'Poledance']","Mühlstraße 100 , 63741 Aschaffenburg",https://www.eversports.de/l/poledance/Seligenstadt,https://www.eversports.de/s/vertical-pole-aerial-dance-1,https://www.eversports.de/dwo/poledance/Seligenstadt
Selm,https://files.eversports.com/87abf1f1-e324-4cc0-b887-4581dfa917c2/img-20170725-wa00052225jpg-small.webp,körpernah,rating,5 (20 Rezensionen),"['Pilates', 'Yoga', 'Poledance', 'Acroyoga', '+ 8']","Ahsener Straße 130 , 45711 Datteln",https://www.eversports.de/l/poledance/Selm,https://www.eversports.de/s/koerpernah,https://www.eversports.de/dwo/poledance/Selm
Senden,https://files.eversports.com/3279e225-badb-4da9-a5d5-6e6eb535cd18/pole-dance-schwerelos-annajpg-small.webp,schwerelos Münster,rating,"4,9 (7 Rezensionen)","['Fitness', 'Tanzen', 'Yoga', 'Poledance', '+ 23']","Weseler Straße 675D , 48163 Münster",https://www.eversports.de/l/poledance/Senden,https://www.eversports.de/s/schwerelos-muenster,https://www.eversports.de/dwo/poledance/Senden
Siegburg,https://files.eversports.com/18242dc3-f36f-4481-b3e8-46af81f3a64a/dsc_1123jpg-small.webp,Polestructions,rating,"4,9 (154 Rezensionen)","['Fitness', 'Tanzen', 'Poledance', 'Funsport', '+ 14']","Auguststraße 8, 53229 Bonn",https://www.eversports.de/l/poledance/Siegburg,https://www.eversports.de/s/polestructions,https://www.eversports.de/dwo/poledance/Siegburg
Sindelfingen,https://files.eversports.com/84293197-ba6b-4e7b-87cd-d48465de814f/colour_circlepng-small.webp,VerticalArts Pole & Aerial Fitness,rating,"4,8 (66 Rezensionen)","['Poledance', 'Aerial Yoga', 'Floorwork', 'Aerial Hoop', '+ 2']","Augustenstraße 21 , 70178 Stuttgart",https://www.eversports.de/l/poledance/Sindelfingen,https://www.eversports.de/s/verticalarts-pole-and-aerial-fitness,https://www.eversports.de/dwo/poledance/Sindelfingen
Singen,https://files.eversports.com/7a1b1df5-c55b-416d-bdc2-2229b2e3b9bf/0s6a3462jpg-small.webp,Glow Sports Club,rating,"4,9 (13 Rezensionen)","['Fitness', 'Pilates', 'Tanzen', 'Yoga', '+ 24']","Industriepark 201 , 78244 Gottmadingen",https://www.eversports.de/l/poledance/Singen,https://www.eversports.de/s/glow-sports-club,https://www.eversports.de/dwo/poledance/Singen
Soest,https://files.eversports.com/eca53eeb-765a-4f65-8dc6-e3b2bb55cfb5/_mg_0433jpg-small.webp,Aerial Studio,rating,"4,8 (16 Rezensionen)","['Poledance', 'Aerial Yoga', 'Aerial Silk', 'Aerial Hoop', '+ 4']","Mississippidreef 2, 3565 CG Utrecht",https://www.eversports.de/l/poledance/Soest,https://www.eversports.de/s/aerial-studio,https://www.eversports.de/dwo/poledance/Soest
Solingen,https://files.eversports.com/0c6cc306-d878-4025-98ee-1dff9b6060c3/dscf6104-2jpeg-small.webp,BodySoul Studio Düsseldorf,rating,"4,9 (13 Rezensionen)","['Fitness', 'Gymnastik', 'Yoga', 'Poledance', '+ 17']","Süllenstraße 30, 40599 Düsseldorf",https://www.eversports.de/l/poledance/Solingen,https://www.eversports.de/s/bodysoul-studio-duesseldorf,https://www.eversports.de/dwo/poledance/Solingen
Speyer,https://files.eversports.com/3f2ba352-5ef2-4265-bbd9-b75a03e20abc/img_8663jpg-small.webp,Pole and Move Heidelberg,rating,5 (14 Rezensionen),"['Poledance', 'Power Pole', 'Stretching', 'Chairdance', '+ 1']","Hauptstraße 58, 69214 Eppelheim",https://www.eversports.de/l/poledance/Speyer,https://www.eversports.de/s/pole-and-move-heidelberg,https://www.eversports.de/dwo/poledance/Speyer
Sprockhövel,https://files.eversports.com/0c94db94-ebfc-4633-97dd-3af834b736ea/linab-web-3jpg-small.webp,Polearize,rating,"4,9 (74 Rezensionen)","['Tanzen', 'Yoga', 'Poledance', 'Bootcamp', '+ 4']","Rottstraße 6 , 44793 Bochum",https://www.eversports.de/l/poledance/Sprockhövel,https://www.eversports.de/s/polearize,https://www.eversports.de/dwo/poledance/Sprockhövel
Stade,https://files.eversports.com/7c6bb92c-bad6-4ad7-b100-9905421f30c5/image00003jpeg-small.webp,Anni's Pole-Dance Uetersen,rating,5 (14 Rezensionen),"['Poledance', 'Chairdance', 'Dehnung/Flexibilität', 'Exotic', '+ 2']","Pracherdamm 8 , 25436 Uetersen",https://www.eversports.de/l/poledance/Stade,https://www.eversports.de/s/annis-pole-dance-uetersen,https://www.eversports.de/dwo/poledance/Stade
Stadtbergen,https://files.eversports.com/f8b9581d-04c2-40ef-95d8-5a121ec4b153/pole_plus_basic_butterflyjpg-small.webp,Pole Plus,rating,"4,9 (5 Rezensionen)","['Poledance', 'Stretching', 'Online Klasse']","Ulmer Straße 152 , 86156 Augsburg",https://www.eversports.de/l/poledance/Stadtbergen,https://www.eversports.de/s/pole-plus,https://www.eversports.de/dwo/poledance/Stadtbergen
Staufenberg,https://files.eversports.com/dd5a4408-aea3-4504-ab29-32abd1d5aff3/vereinsheim-eingangjpg-small.webp,TSG Blau-Gold Gießen e.V.,rating,"4,7 (105 Rezensionen)","['Boxen', 'Fitness', 'Kampfsport', 'Pilates', '+ 78']","An der Hessenhalle 1 , 35398 Gießen",https://www.eversports.de/l/poledance/Staufenberg,https://www.eversports.de/s/tsg-blau-gold-giessen-ev,https://www.eversports.de/dwo/poledance/Staufenberg
Stein,https://files.eversports.com/fae4e502-1edb-4a6d-89b4-f79d161fb109/bildschirmfoto-2018-10-23-um-113904png-small.webp,Pure Motion Kiel,rating,"4,9 (72 Rezensionen)","['Tanzen', 'Yoga', 'Poledance', 'Stretching', '+ 2']","Eichkamp 1 , 24116 Kiel",https://www.eversports.de/l/poledance/Stein,https://www.eversports.de/s/pure-motion-kiel,https://www.eversports.de/dwo/poledance/Stein
Steinheim,https://files.eversports.com/69b0c380-e9d1-4a84-bdf8-17e9a7e00f54/img_0212jpg-small.webp,Aerial Loft,rating,"4,9 (51 Rezensionen)","['Yoga', 'Poledance', 'Aerial Yoga', 'Personal Training', '+ 5']","Bahnhofstraße 12 , 70806 Kornwestheim",https://www.eversports.de/l/poledance/Steinheim,https://www.eversports.de/s/aerial-loft,https://www.eversports.de/dwo/poledance/Steinheim
Stolberg,https://files.eversports.com/b5fbdb8d-cc1e-44ab-872b-d0b211cc9007/d-img_2188-6jpg-small.webp,poda Studio,rating,"4,9 (47 Rezensionen)","['Fitness', 'Tanzen', 'Yoga', 'Poledance', '+ 17']","Martinstraße 10-12 , 52062 Aachen",https://www.eversports.de/l/poledance/Stolberg,https://www.eversports.de/s/poda-studio,https://www.eversports.de/dwo/poledance/Stolberg
Strehla,https://files.eversports.com/777d0498-cd69-4b81-a0f7-fcc5536b4cb1/abc03a3c-4c5a-4776-aa73-66b26468de27jpeg-small.webp,Poleaddict,rating,(Noch keine Bewertungen),['Poledance'],"Wettinstraße 1 , 04758 Oschatz",https://www.eversports.de/l/poledance/Strehla,https://www.eversports.de/s/poleaddict,https://www.eversports.de/dwo/poledance/Strehla
Stromberg,https://files.eversports.com/6debfbac-5718-47a9-ad52-8289481f7569/img_20180321_172157jpg-small.webp,Pole Oase,rating,5 (15 Rezensionen),"['Fitness', 'Tanzen', 'Poledance', 'Acroyoga', '+ 2']","Kleine Grabenstraße 1, 65385 Rüdesheim am Rhein",https://www.eversports.de/l/poledance/Stromberg,https://www.eversports.de/s/pole-oase,https://www.eversports.de/dwo/poledance/Stromberg
Stutensee,https://files.eversports.com/4fc22a43-cee0-4061-a632-f7c9d5ee381b/unknown-1jpg-small.webp,Papillon Dance and Sport Academy,rating,5 (23 Rezensionen),"['Tanzen', 'Poledance', 'Ballett', 'Stretching', '+ 3']","Hardtstraße 39a , 76185 Karlsruhe",https://www.eversports.de/l/poledance/Stutensee,https://www.eversports.de/s/papillon-dance-and-sport-academy,https://www.eversports.de/dwo/poledance/Stutensee
Stuttgart,https://files.eversports.com/84293197-ba6b-4e7b-87cd-d48465de814f/colour_circlepng-small.webp,VerticalArts Pole & Aerial Fitness,rating,"4,8 (66 Rezensionen)","['Poledance', 'Aerial Yoga', 'Floorwork', 'Aerial Hoop', '+ 2']","Augustenstraße 21 , 70178 Stuttgart",https://www.eversports.de/l/poledance/Stuttgart,https://www.eversports.de/s/verticalarts-pole-and-aerial-fitness,https://www.eversports.de/dwo/poledance/Stuttgart
Süßen,https://files.eversports.com/976141ce-0eb1-4588-b952-520526e0c124/_22b9264jpg-small.webp,Polemotions GP,rating,5 (22 Rezensionen),"['Tanzen', 'Poledance', 'Krafttraining', 'Stretching', '+ 5']","Im Pfingstwasen 1 , 73035 Göppingen",https://www.eversports.de/l/poledance/Süßen,https://www.eversports.de/s/polemotions-gp,https://www.eversports.de/dwo/poledance/Süßen
Tamm,https://files.eversports.com/69b0c380-e9d1-4a84-bdf8-17e9a7e00f54/img_0212jpg-small.webp,Aerial Loft,rating,"4,9 (51 Rezensionen)","['Yoga', 'Poledance', 'Aerial Yoga', 'Personal Training', '+ 5']","Bahnhofstraße 12 , 70806 Kornwestheim",https://www.eversports.de/l/poledance/Tamm,https://www.eversports.de/s/aerial-loft,https://www.eversports.de/dwo/poledance/Tamm
Taunusstein,https://files.eversports.com/6c3cb01d-0fea-4e40-8525-5c7f2463add7/img_20190622_122424jpg-small.webp,Polea - Pole and Aerial Dance,rating,5 (87 Rezensionen),"['Fitness', 'Tanzen', 'Poledance', 'Aerial Yoga', '+ 7']","Budenheimer Parkallee 5 , 55257 Budenheim",https://www.eversports.de/l/poledance/Taunusstein,https://www.eversports.de/s/polea-pole-and-aerial-dance,https://www.eversports.de/dwo/poledance/Taunusstein
Telgte,https://files.eversports.com/3279e225-badb-4da9-a5d5-6e6eb535cd18/pole-dance-schwerelos-annajpg-small.webp,schwerelos Münster,rating,"4,9 (7 Rezensionen)","['Fitness', 'Tanzen', 'Yoga', 'Poledance', '+ 23']","Weseler Straße 675D , 48163 Münster",https://www.eversports.de/l/poledance/Telgte,https://www.eversports.de/s/schwerelos-muenster,https://www.eversports.de/dwo/poledance/Telgte
Teltow,https://files.eversports.com/a006ebd7-6e7c-484e-a854-38c78fb2f26a/logo-agata-2-rjpg-small.webp,Schönheitstanz Studio,rating,5 (33 Rezensionen),"['Fitness', 'Tanzen', 'Yoga', 'Poledance', '+ 8']","Charitestraße 4 , 10117 Berlin",https://www.eversports.de/l/poledance/Teltow,https://www.eversports.de/s/schoenheitstanz-studio,https://www.eversports.de/dwo/poledance/Teltow
Tengen,https://files.eversports.com/7a1b1df5-c55b-416d-bdc2-2229b2e3b9bf/0s6a3462jpg-small.webp,Glow Sports Club,rating,"4,9 (13 Rezensionen)","['Fitness', 'Pilates', 'Tanzen', 'Yoga', '+ 24']","Industriepark 201 , 78244 Gottmadingen",https://www.eversports.de/l/poledance/Tengen,https://www.eversports.de/s/glow-sports-club,https://www.eversports.de/dwo/poledance/Tengen
Tönisvorst,https://files.eversports.com/35e4f24f-327f-4302-8f10-fccde1e443db/14472012kl4-small.webp,Pole Dance Krefeld,rating,"4,9 (86 Rezensionen)","['Aerobic', 'Poledance', 'Zirkeltraining', 'Bodywork', '+ 8']","Hochfelder Straße 47, 47809 Krefeld",https://www.eversports.de/l/poledance/Tönisvorst,https://www.eversports.de/s/pole-dance-krefeld,https://www.eversports.de/dwo/poledance/Tönisvorst
Tornesch,https://files.eversports.com/48152c51-ac9d-44e8-947d-eb43b1006c48/_dsc0005_webjpg-small.webp,Nordpole,rating,"4,9 (106 Rezensionen)","['Fitness', 'Tanzen', 'Poledance', 'Stretching', '+ 2']","Mendelssohnstraße 15B , 22761 Hamburg",https://www.eversports.de/l/poledance/Tornesch,https://www.eversports.de/s/nordpole,https://www.eversports.de/dwo/poledance/Tornesch
Troisdorf,https://files.eversports.com/18242dc3-f36f-4481-b3e8-46af81f3a64a/dsc_1123jpg-small.webp,Polestructions,rating,"4,9 (154 Rezensionen)","['Fitness', 'Tanzen', 'Poledance', 'Funsport', '+ 14']","Auguststraße 8, 53229 Bonn",https://www.eversports.de/l/poledance/Troisdorf,https://www.eversports.de/s/polestructions,https://www.eversports.de/dwo/poledance/Troisdorf
Tübingen,https://files.eversports.com/acd0bdf0-7c65-4087-82b3-595f12c318c3/l22b2057-epjpg-small.webp,Polemotions Tübingen,rating,"4,9 (68 Rezensionen)","['Yoga', 'Poledance', 'Krafttraining', 'Acroyoga', '+ 10']","Aeulestraße 2 , 72074 Tübingen",https://www.eversports.de/l/poledance/Tübingen,https://www.eversports.de/s/polemotions-tuebingen,https://www.eversports.de/dwo/poledance/Tübingen
Übach-palenberg,https://files.eversports.com/0aed1787-d224-4868-b032-4f0a1ffc8ff2/photo-2021-12-12-11-50-04jpg-small.webp,Pura Studio,rating,5 (60 Rezensionen),"['Yoga', 'Poledance', 'Massage', 'Stretching', '+ 1']","Schaufenberger Straße 61 , 52477 Alsdorf",https://www.eversports.de/l/poledance/Übach-Palenberg,https://www.eversports.de/s/pura-studio,https://www.eversports.de/dwo/poledance/Übach-Palenberg
Uetersen,https://files.eversports.com/7c6bb92c-bad6-4ad7-b100-9905421f30c5/image00003jpeg-small.webp,Anni's Pole-Dance Uetersen,rating,5 (14 Rezensionen),"['Poledance', 'Chairdance', 'Dehnung/Flexibilität', 'Exotic', '+ 2']","Pracherdamm 8 , 25436 Uetersen",https://www.eversports.de/l/poledance/Uetersen,https://www.eversports.de/s/annis-pole-dance-uetersen,https://www.eversports.de/dwo/poledance/Uetersen
Uhingen,https://files.eversports.com/651383bb-513d-413c-9e96-0da05469ffe7/2020-09-19-163112jpg-small.webp,Passionate Pole & Sports,rating,5 (23 Rezensionen),"['Poledance', 'Akrobatik', 'Stretching']","Schöllkopfstraße 40 , 73230 Kirchheim unter Teck",https://www.eversports.de/l/poledance/Uhingen,https://www.eversports.de/s/passionate-pole-and-sports,https://www.eversports.de/dwo/poledance/Uhingen
Ulm,https://files.eversports.com/f78b646b-9eda-41ba-a4a1-7d95d66d757c/schooting-pole-015jpeg-small.webp,Flow Academy,rating,5 (2 Rezensionen),['Poledance'],"Pfarrer-Weiß-Weg 16, 89077 Ulm",https://www.eversports.de/l/poledance/Ulm,https://www.eversports.de/s/flow-academy,https://www.eversports.de/dwo/poledance/Ulm
Unterschleißheim,https://files.eversports.com/f1142638-8b9d-4e28-b4f9-dd0783f24253/mpd_poledetail_2964jpg-small.webp,Munich Poledance,rating,"4,9 (74 Rezensionen)","['Yoga', 'Poledance', 'Personal Training', 'Power Pole', '+ 14']","Leonrodplatz 2, 80636 München",https://www.eversports.de/l/poledance/Unterschleißheim,https://www.eversports.de/s/munich-poledance,https://www.eversports.de/dwo/poledance/Unterschleißheim
Usingen,https://files.eversports.com/64b2ce0b-d0f6-497a-beff-57c64038ce03/studio-6jpg-small.webp,UpsideDown Studio Bad Homburg,rating,5 (18 Rezensionen),"['Fitness', 'Tanzen', 'Yoga', 'Poledance', '+ 15']","Louisenstraße 98 , 61348 Bad Homburg vor der Höhe",https://www.eversports.de/l/poledance/Usingen,https://www.eversports.de/s/upsidedown-studio-bad-homburg,https://www.eversports.de/dwo/poledance/Usingen
Vallendar,https://files.eversports.com/d18b8ba6-2a87-45d9-84b2-0a331bc8731e/image1jpeg-small.webp,Polefamily-Koblenz,rating,5 (20 Rezensionen),"['Tanzen', 'Poledance', 'Aerial Yoga', 'Flexibles Training', '+ 4']","Löhrstraße 48 , 56068 Koblenz",https://www.eversports.de/l/poledance/Vallendar,https://www.eversports.de/s/polefamily-koblenz,https://www.eversports.de/dwo/poledance/Vallendar
Velburg,https://files.eversports.com/2493ff0c-9257-4c4b-8649-4fc92c88fee6/_22b1088jpg-small.webp,BALANCE Neumarkt,rating,"4,9 (92 Rezensionen)","['Pilates', 'Tanzen', 'Yoga', 'Aerobic', '+ 9']","Deininger Weg 94 , 92318 Neumarkt in der Oberpfalz",https://www.eversports.de/l/poledance/Velburg,https://www.eversports.de/s/balance-neumarkt,https://www.eversports.de/dwo/poledance/Velburg
Vellmar,https://files.eversports.com/b4900683-42e8-40ac-a35d-d7784172c4bc/104435046_672422056669469_6034553583716755523_njpg-small.webp,Pole for Soul GbR,rating,5 (19 Rezensionen),"['Yoga', 'Poledance', 'Aerial Yoga', 'Krafttraining', '+ 7']","Die Schlagd 1, 34125 Kassel",https://www.eversports.de/l/poledance/Vellmar,https://www.eversports.de/s/pole-for-soul-gbr,https://www.eversports.de/dwo/poledance/Vellmar
Viernheim,https://files.eversports.com/0db99d38-69d4-40a9-8f26-a66645108783/miriams-web-4349jpg-small.webp,Pole and Move Mannheim,rating,"4,9 (43 Rezensionen)","['Fitness', 'Poledance', 'Raumvermietung', 'Power Pole', '+ 11']","Edisonstraße 20 , 68309 Mannheim",https://www.eversports.de/l/poledance/Viernheim,https://www.eversports.de/s/pole-and-move-mannheim,https://www.eversports.de/dwo/poledance/Viernheim
Viersen,https://files.eversports.com/35e4f24f-327f-4302-8f10-fccde1e443db/14472012kl4-small.webp,Pole Dance Krefeld,rating,"4,9 (86 Rezensionen)","['Aerobic', 'Poledance', 'Zirkeltraining', 'Bodywork', '+ 8']","Hochfelder Straße 47, 47809 Krefeld",https://www.eversports.de/l/poledance/Viersen,https://www.eversports.de/s/pole-dance-krefeld,https://www.eversports.de/dwo/poledance/Viersen
Vlotho,/static/media/icon-white.929e2590.svg,Luftbonbon,rating,5 (9 Rezensionen),"['Poledance', 'Aerial Yoga', 'Chairdance', 'Aerial Hoop', '+ 3']","Königstraße 45 , 32547 Bad Oeynhausen",https://www.eversports.de/l/poledance/Vlotho,https://www.eversports.de/s/luftbonbon,https://www.eversports.de/dwo/poledance/Vlotho
Vöhringen,https://files.eversports.com/f78b646b-9eda-41ba-a4a1-7d95d66d757c/schooting-pole-015jpeg-small.webp,Flow Academy,rating,5 (2 Rezensionen),['Poledance'],"Pfarrer-Weiß-Weg 16, 89077 Ulm",https://www.eversports.de/l/poledance/Vöhringen,https://www.eversports.de/s/flow-academy,https://www.eversports.de/dwo/poledance/Vöhringen
Völklingen,https://files.eversports.com/22c70aea-bf3a-4ee2-be9b-62d7b2024bfa/fuer-eversportsjpg-small.webp,Aerial Art Poledance,rating,"4,9 (103 Rezensionen)","['Poledance', 'Online Klasse']","Holzer Straße 98 , 66287 Quierschied",https://www.eversports.de/l/poledance/Völklingen,https://www.eversports.de/s/aerial-art-poledance,https://www.eversports.de/dwo/poledance/Völklingen
Waghäusel,https://files.eversports.com/183e7efd-d3a1-4b60-a5c9-923496563e69/condjpeg-small.webp,Pole Dance Palazzo Sportivo,rating,"4,9 (16 Rezensionen)","['Poledance', 'Stretching', 'Chairdance', 'Aerial Hoop', '+ 2']","Rudolf-Diesel-Straße 54 , 69190 Walldorf",https://www.eversports.de/l/poledance/Waghäusel,https://www.eversports.de/s/pole-dance-palazzo-sportivo,https://www.eversports.de/dwo/poledance/Waghäusel
Wahlstedt,https://files.eversports.com/f67a81cb-cda8-496b-8bcd-9bcf7d1502aa/7aea6e41-e694-47f6-9ae1-9cd1ae33d92djpeg-small.webp,Anni's Pole-Dance Neumünster,rating,5 (4 Rezensionen),"['Fitness', 'Poledance', 'Handstand', 'Chairdance', '+ 7']","Kieler Straße 52 , 24534 Neumünster",https://www.eversports.de/l/poledance/Wahlstedt,https://www.eversports.de/s/annis-pole-dance-neumuenster,https://www.eversports.de/dwo/poledance/Wahlstedt
Waiblingen,https://files.eversports.com/84293197-ba6b-4e7b-87cd-d48465de814f/colour_circlepng-small.webp,VerticalArts Pole & Aerial Fitness,rating,"4,8 (66 Rezensionen)","['Poledance', 'Aerial Yoga', 'Floorwork', 'Aerial Hoop', '+ 2']","Augustenstraße 21 , 70178 Stuttgart",https://www.eversports.de/l/poledance/Waiblingen,https://www.eversports.de/s/verticalarts-pole-and-aerial-fitness,https://www.eversports.de/dwo/poledance/Waiblingen
Waldbröl,https://files.eversports.com/ce4d6229-b12d-4d23-93f2-8deb41f5175d/069jpg-small.webp,Yoga and Pole Art by Selina,rating,5 (49 Rezensionen),"['Poledance', 'Aerial Yoga', 'Personal Training', 'Meditation', '+ 8']","Zum Wingert 10 , 53783 Eitorf",https://www.eversports.de/l/poledance/Waldbröl,https://www.eversports.de/s/yoga-and-pole-art-by-selina,https://www.eversports.de/dwo/poledance/Waldbröl
Waldenbuch,https://files.eversports.com/84293197-ba6b-4e7b-87cd-d48465de814f/colour_circlepng-small.webp,VerticalArts Pole & Aerial Fitness,rating,"4,8 (66 Rezensionen)","['Poledance', 'Aerial Yoga', 'Floorwork', 'Aerial Hoop', '+ 2']","Augustenstraße 21 , 70178 Stuttgart",https://www.eversports.de/l/poledance/Waldenbuch,https://www.eversports.de/s/verticalarts-pole-and-aerial-fitness,https://www.eversports.de/dwo/poledance/Waldenbuch
Waldkirch,https://files.eversports.com/7b039bba-323e-4649-ad88-fdbc96ef529a/logo_weissjpg-small.webp,Tanzteufel,rating,"4,9 (36 Rezensionen)","['Poledance', 'Power Pole', 'Chairdance', 'Aerial Silk', '+ 4']","Karl-Friedrich-Straße 76 , 79312 Emmendingen",https://www.eversports.de/l/poledance/Waldkirch,https://www.eversports.de/s/tanzteufel,https://www.eversports.de/dwo/poledance/Waldkirch
Walldorf,https://files.eversports.com/183e7efd-d3a1-4b60-a5c9-923496563e69/condjpeg-small.webp,Pole Dance Palazzo Sportivo,rating,"4,9 (16 Rezensionen)","['Poledance', 'Stretching', 'Chairdance', 'Aerial Hoop', '+ 2']","Rudolf-Diesel-Straße 54 , 69190 Walldorf",https://www.eversports.de/l/poledance/Walldorf,https://www.eversports.de/s/pole-dance-palazzo-sportivo,https://www.eversports.de/dwo/poledance/Walldorf
Waltrop,https://files.eversports.com/87abf1f1-e324-4cc0-b887-4581dfa917c2/img-20170725-wa00052225jpg-small.webp,körpernah,rating,5 (20 Rezensionen),"['Pilates', 'Yoga', 'Poledance', 'Acroyoga', '+ 8']","Ahsener Straße 130 , 45711 Datteln",https://www.eversports.de/l/poledance/Waltrop,https://www.eversports.de/s/koerpernah,https://www.eversports.de/dwo/poledance/Waltrop
Wedel,https://files.eversports.com/48152c51-ac9d-44e8-947d-eb43b1006c48/_dsc0005_webjpg-small.webp,Nordpole,rating,"4,9 (106 Rezensionen)","['Fitness', 'Tanzen', 'Poledance', 'Stretching', '+ 2']","Mendelssohnstraße 15B , 22761 Hamburg",https://www.eversports.de/l/poledance/Wedel,https://www.eversports.de/s/nordpole,https://www.eversports.de/dwo/poledance/Wedel
Weinheim,https://files.eversports.com/0db99d38-69d4-40a9-8f26-a66645108783/miriams-web-4349jpg-small.webp,Pole and Move Mannheim,rating,"4,9 (43 Rezensionen)","['Fitness', 'Poledance', 'Raumvermietung', 'Power Pole', '+ 11']","Edisonstraße 20 , 68309 Mannheim",https://www.eversports.de/l/poledance/Weinheim,https://www.eversports.de/s/pole-and-move-mannheim,https://www.eversports.de/dwo/poledance/Weinheim
Weinstadt,https://files.eversports.com/84293197-ba6b-4e7b-87cd-d48465de814f/colour_circlepng-small.webp,VerticalArts Pole & Aerial Fitness,rating,"4,8 (66 Rezensionen)","['Poledance', 'Aerial Yoga', 'Floorwork', 'Aerial Hoop', '+ 2']","Augustenstraße 21 , 70178 Stuttgart",https://www.eversports.de/l/poledance/Weinstadt,https://www.eversports.de/s/verticalarts-pole-and-aerial-fitness,https://www.eversports.de/dwo/poledance/Weinstadt
Weißenhorn,https://files.eversports.com/f78b646b-9eda-41ba-a4a1-7d95d66d757c/schooting-pole-015jpeg-small.webp,Flow Academy,rating,5 (2 Rezensionen),['Poledance'],"Pfarrer-Weiß-Weg 16, 89077 Ulm",https://www.eversports.de/l/poledance/Weißenhorn,https://www.eversports.de/s/flow-academy,https://www.eversports.de/dwo/poledance/Weißenhorn
Weißenthurm,https://files.eversports.com/d18b8ba6-2a87-45d9-84b2-0a331bc8731e/image1jpeg-small.webp,Polefamily-Koblenz,rating,5 (20 Rezensionen),"['Tanzen', 'Poledance', 'Aerial Yoga', 'Flexibles Training', '+ 4']","Löhrstraße 48 , 56068 Koblenz",https://www.eversports.de/l/poledance/Weißenthurm,https://www.eversports.de/s/polefamily-koblenz,https://www.eversports.de/dwo/poledance/Weißenthurm
Weiterstadt,https://files.eversports.com/eb559ada-b564-4055-9643-4eb299140399/dsc00776jpg-small.webp,Pole Faction - Pole Dance & Fitness,rating,"4,7 (15 Rezensionen)","['Poledance', 'Aerial Hoop', 'Polesport', 'Heels', '+ 4']","Heidelberger Landstrasse , 64297 Darmstadt",https://www.eversports.de/l/poledance/Weiterstadt,https://www.eversports.de/s/pole-faction-pole-dance-and-fitness,https://www.eversports.de/dwo/poledance/Weiterstadt
Wernau,https://files.eversports.com/de88c9ad-d060-4f5d-bcbc-0ca322455816/img_20170329_232320_523-small.webp,Polemotions Filderstadt,rating,"4,8 (41 Rezensionen)","['Poledance', 'Krafttraining', 'Stretching', 'Handstand', '+ 2']","Tübinger Straße 10 , 70794 Filderstadt",https://www.eversports.de/l/poledance/Wernau,https://www.eversports.de/s/polemotions-filderstadt,https://www.eversports.de/dwo/poledance/Wernau
Wesseling,https://files.eversports.com/18242dc3-f36f-4481-b3e8-46af81f3a64a/dsc_1123jpg-small.webp,Polestructions,rating,"4,9 (154 Rezensionen)","['Fitness', 'Tanzen', 'Poledance', 'Funsport', '+ 14']","Auguststraße 8, 53229 Bonn",https://www.eversports.de/l/poledance/Wesseling,https://www.eversports.de/s/polestructions,https://www.eversports.de/dwo/poledance/Wesseling
Wetter,https://files.eversports.com/0c94db94-ebfc-4633-97dd-3af834b736ea/linab-web-3jpg-small.webp,Polearize,rating,"4,9 (74 Rezensionen)","['Tanzen', 'Yoga', 'Poledance', 'Bootcamp', '+ 4']","Rottstraße 6 , 44793 Bochum",https://www.eversports.de/l/poledance/Wetter,https://www.eversports.de/s/polearize,https://www.eversports.de/dwo/poledance/Wetter
Wetter,https://files.eversports.com/0c94db94-ebfc-4633-97dd-3af834b736ea/linab-web-3jpg-small.webp,Polearize,rating,"4,9 (74 Rezensionen)","['Tanzen', 'Yoga', 'Poledance', 'Bootcamp', '+ 4']","Rottstraße 6 , 44793 Bochum",https://www.eversports.de/l/poledance/Wetter,https://www.eversports.de/s/polearize,https://www.eversports.de/dwo/poledance/Wetter
Wetzlar,https://files.eversports.com/dd5a4408-aea3-4504-ab29-32abd1d5aff3/vereinsheim-eingangjpg-small.webp,TSG Blau-Gold Gießen e.V.,rating,"4,7 (105 Rezensionen)","['Boxen', 'Fitness', 'Kampfsport', 'Pilates', '+ 78']","An der Hessenhalle 1 , 35398 Gießen",https://www.eversports.de/l/poledance/Wetzlar,https://www.eversports.de/s/tsg-blau-gold-giessen-ev,https://www.eversports.de/dwo/poledance/Wetzlar
Wiesbaden,https://files.eversports.com/e49d7226-2e71-4b71-85bf-9fa0ebc08f33/img_3867jpg-small.webp,Tanzstudio Michel,rating,5 (1 Rezension),"['Fitness', 'Tanzen', 'Poledance', 'Stretching', '+ 2']","Schmalweg 50, 55252 Wiesbaden",https://www.eversports.de/l/poledance/Wiesbaden,https://www.eversports.de/s/tanzstudio-michel,https://www.eversports.de/dwo/poledance/Wiesbaden
